name,country,x,y,geometry,bidding_zone,NUTS_NAME,NUTS_ID
SE3 10,SE,13.057938,55.76266,POINT (13.057938 55.76266),1961.0,Södra Sverige,SE2
SE3 11,SE,15.971375,59.497394,POINT (15.971375 59.497394),1960.0,Östra Sverige,SE1
SE3 12,SE,16.3977815,60.3785745,POINT (16.3977815 60.3785745),1957.0,Norra Sverige,SE3
SE3 13,SE,16.0775299,62.6485039,POINT (16.0775299 62.6485039),1957.0,Norra Sverige,SE3
SE3 14,SE,12.3024902,57.900916200000005,POINT (12.3024902 57.900916200000005),1961.0,Södra Sverige,SE2
SE3 15,SE,12.9776,59.337392,POINT (12.9776 59.337392),1957.0,Norra Sverige,SE3
SE3 16,SE,19.029694,64.440225,POINT (19.029694 64.440225),1957.0,Norra Sverige,SE3
SE3 17,SE,15.3032685,60.378758,POINT (15.3032685 60.378758),1957.0,Norra Sverige,SE3
SE3 18,SE,16.659393,57.43682,POINT (16.659393 57.43682),1961.0,Södra Sverige,SE2
SE3 19,SE,15.7213899202668,65.5095466286484,POINT (15.7213899202668 65.5095466286484),1957.0,Norra Sverige,SE3
SE3 2,SE,11.5821075,58.83930475648165,POINT (11.5821075 58.83930475648165),1961.0,Södra Sverige,SE2
SE3 20,SE,15.542908,56.649432,POINT (15.542908 56.649432),1961.0,Södra Sverige,SE2
SE3 21,SE,20.08045757142857,66.74278157142858,POINT (20.08045757142857 66.74278157142858),1957.0,Norra Sverige,SE3
SE3 22,SE,15.180359,59.23032666666666,POINT (15.180359 59.23032666666666),1960.0,Östra Sverige,SE1
SE3 23,SE,17.273254,59.469642500000006,POINT (17.273254 59.469642500000006),1960.0,Östra Sverige,SE1
SE3 24,SE,14.520263666666663,57.85350133333333,POINT (14.520263666666663 57.85350133333333),1961.0,Södra Sverige,SE2
SE3 25,SE,16.871337999999998,63.55562977777777,POINT (16.871337999999998 63.55562977777777),1957.0,Norra Sverige,SE3
SE3 26,SE,18.621826,59.955492,POINT (18.621826 59.955492),1960.0,Östra Sverige,SE1
SE3 27,SE,18.242798,63.401361,POINT (18.242798 63.401361),1957.0,Norra Sverige,SE3
SE3 28,SE,13.412933,57.53868,POINT (13.412933 57.53868),1961.0,Södra Sverige,SE2
SE3 29,SE,15.935668999999995,58.62108633333333,POINT (15.935668999999995 58.62108633333333),1960.0,Östra Sverige,SE1
SE3 3,SE,16.986628857142858,63.09515685714286,POINT (16.986628857142858 63.09515685714286),1957.0,Norra Sverige,SE3
SE3 30,SE,14.40033,56.809901,POINT (14.40033 56.809901),1961.0,Södra Sverige,SE2
SE3 31,SE,17.0351258,62.4815808,POINT (17.0351258 62.4815808),1957.0,Norra Sverige,SE3
SE3 32,SE,16.11042025,61.6900245,POINT (16.11042025 61.6900245),1957.0,Norra Sverige,SE3
SE3 33,SE,16.5241245,59.5993345,POINT (16.5241245 59.5993345),1960.0,Östra Sverige,SE1
SE3 34,SE,12.984467,56.160083,POINT (12.984467 56.160083),1961.0,Södra Sverige,SE2
SE3 35,SE,23.071289,65.938074,POINT (23.071289 65.938074),1957.0,Norra Sverige,SE3
SE3 36,SE,12.5183716,57.3831718,POINT (12.5183716 57.3831718),1961.0,Södra Sverige,SE2
SE3 37,SE,17.0069734,60.77532919999999,POINT (17.0069734 60.77532919999999),1957.0,Norra Sverige,SE3
SE3 38,SE,15.746841166666668,63.34457583333333,POINT (15.746841166666668 63.34457583333333),1957.0,Norra Sverige,SE3
SE3 39,SE,16.660767,58.985406,POINT (16.660767 58.985406),1960.0,Östra Sverige,SE1
SE3 4,SE,18.1796265,67.551535,POINT (18.1796265 67.551535),1957.0,Norra Sverige,SE3
SE3 40,SE,13.878479,58.56109,POINT (13.878479 58.56109),1961.0,Södra Sverige,SE2
SE3 41,SE,17.9530335,59.271384000000005,POINT (17.9530335 59.271384000000005),1960.0,Östra Sverige,SE1
SE3 42,SE,13.580475,55.86067,POINT (13.580475 55.86067),1961.0,Södra Sverige,SE2
SE3 43,SE,13.548889,63.340718,POINT (13.548889 63.340718),1957.0,Norra Sverige,SE3
SE3 44,SE,17.539673,64.996778,POINT (17.539673 64.996778),1957.0,Norra Sverige,SE3
SE3 5,SE,15.194092,58.284952,POINT (15.194092 58.284952),1960.0,Östra Sverige,SE1
SE3 6,SE,14.7481155,62.679472,POINT (14.7481155 62.679472),1957.0,Norra Sverige,SE3
SE3 7,SE,14.797211,56.2501415,POINT (14.797211 56.2501415),1961.0,Södra Sverige,SE2
SE3 8,SE,19.801483,64.62200133333334,POINT (19.801483 64.62200133333334),1957.0,Norra Sverige,SE3
SE3 9,SE,12.566986,63.361982,POINT (12.566986 63.361982),1957.0,Norra Sverige,SE3
SI0 0,SI,13.654633,45.967379,POINT (13.654633 45.967379),1962.0,Slovenija,SI0
SI0 1,SI,15.724182,46.386728,POINT (15.724182 46.386728),1962.0,Slovenija,SI0
SI0 2,SI,14.529637050915431,46.10460393843533,POINT (14.529637050915431 46.10460393843533),1962.0,Slovenija,SI0
SI0 3,SI,15.486603,45.952104,POINT (15.486603 45.952104),1962.0,Slovenija,SI0
SI0 4,SI,13.977356,45.685077,POINT (13.977356 45.685077),1962.0,Slovenija,SI0
SI0 5,SI,15.119934,46.263443,POINT (15.119934 46.263443),1962.0,Slovenija,SI0
SK0 0,SK,19.26933275,49.00259199999999,POINT (19.26933275 49.00259199999999),2008.0,Slovensko,SK0
SK0 1,SK,17.616405625,48.54735955930968,POINT (17.616405625 48.54735955930968),2008.0,Slovensko,SK0
SK0 2,SK,20.889816250000003,48.818477739754975,POINT (20.889816250000003 48.818477739754975),2008.0,Slovensko,SK0
SK0 3,SK,18.66645825,49.085065,POINT (18.66645825 49.085065),2008.0,Slovensko,SK0
SK0 4,SK,17.072754,48.1833715,POINT (17.072754 48.1833715),2008.0,Slovensko,SK0
SK0 5,SK,17.613831,47.898851,POINT (17.613831 47.898851),2008.0,Slovensko,SK0
SK0 6,SK,18.509491,48.3807566,POINT (18.509491 48.3807566),2008.0,Slovensko,SK0
SK0 7,SK,19.958038,48.380882,POINT (19.958038 48.380882),2008.0,Slovensko,SK0
SK0 8,SK,21.8600465,48.6378825,POINT (21.8600465 48.6378825),2008.0,Slovensko,SK0
