,p_nom_max,weight,p_nom,capital_cost,carrier,efficiency,co2_fac,p_nom_extendable,bus,marginal_cost,control,p_nom_opt,type,p_nom_min,p_min_pu,p_max_pu,p_set,q_set,sign,build_year,lifetime,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,index,old_index,country,bidding_zone
2064,5203.86447,488.8173282,0.0,55064.07142,solar,1.0,0.0,True,GB5 35,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,284,GB5 35,UK,UK
2065,inf,0.0,59.0,0.0,CCGT,0.5,0.2052,False,GB5 36,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,285,GB5 36,UK,UK
2066,inf,0.0,33.0,0.0,biomass,0.468,0.0,False,GB5 36,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,285,GB5 36,UK,UK
2067,756.0239522,283.370546,0.0,109295.5693,onwind,1.0,0.0,True,GB5 36,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,285,GB5 36,UK,UK
2068,1708.63106,153.6220289,0.0,55064.07142,solar,1.0,0.0,True,GB5 36,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,285,GB5 36,UK,UK
2069,inf,0.0,15.0,0.0,biomass,0.468,0.0,False,GB5 37,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,286,GB5 37,UK,UK
2070,2.045485394,0.591889048,0.0,193451.523,offwind-ac,1.0,0.0,True,GB5 37,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,286,GB5 37,UK,UK
2071,5814.884524,1573.701148,0.0,109295.5693,onwind,1.0,0.0,True,GB5 37,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,286,GB5 37,UK,UK
2072,inf,21.0,21.0,270940.7153,ror,0.9,0.0,False,GB5 37,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,286,GB5 37,UK,UK
2073,3047.644919,244.2118039,0.0,55064.07142,solar,1.0,0.0,True,GB5 37,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,286,GB5 37,UK,UK
2074,inf,0.0,715.0,0.0,CCGT,0.5,0.2052,False,GB5 38,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,287,GB5 38,UK,UK
2075,inf,0.0,2.3,0.0,biomass,0.468,0.0,False,GB5 38,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,287,GB5 38,UK,UK
2076,2613.46543,922.9015406,0.0,109295.5693,onwind,1.0,0.0,True,GB5 38,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,287,GB5 38,UK,UK
2077,2454.397775,228.1910624,0.0,55064.07142,solar,1.0,0.0,True,GB5 38,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,287,GB5 38,UK,UK
2078,inf,0.0,2272.0,0.0,CCGT,0.5,0.2052,False,GB5 39,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,288,GB5 39,UK,UK
2079,1.574870343,0.527662559,0.0,193646.0308,offwind-ac,1.0,0.0,True,GB5 39,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,288,GB5 39,UK,UK
2080,inf,0.0,56.0,0.0,oil,0.393,0.36,False,GB5 39,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,288,GB5 39,UK,UK
2081,1017.208008,372.7670054,0.0,109295.5693,onwind,1.0,0.0,True,GB5 39,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,288,GB5 39,UK,UK
2082,852.6123917,81.58622496,0.0,55064.07142,solar,1.0,0.0,True,GB5 39,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,288,GB5 39,UK,UK
2083,inf,0.0,552.3,0.0,CCGT,0.5,0.2052,False,GB5 4,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,289,GB5 4,UK,UK
2084,inf,0.0,14.0,0.0,biomass,0.468,0.0,False,GB5 4,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,289,GB5 4,UK,UK
2085,inf,0.0,1610.0,0.0,coal,0.464,0.3384,False,GB5 4,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,289,GB5 4,UK,UK
2086,3277.461369,1407.260677,0.0,197043.7724,offwind-ac,1.0,0.0,True,GB5 4,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,289,GB5 4,UK,UK
2087,inf,0.0,51.0,0.0,oil,0.393,0.36,False,GB5 4,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,289,GB5 4,UK,UK
2088,2848.556548,1110.980585,0.0,109295.5693,onwind,1.0,0.0,True,GB5 4,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,289,GB5 4,UK,UK
2089,1695.474637,155.5967861,0.0,55064.07142,solar,1.0,0.0,True,GB5 4,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,289,GB5 4,UK,UK
2090,2955.435965,1390.797638,0.0,201229.5621,offwind-ac,1.0,0.0,True,GB5 40,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,290,GB5 40,UK,UK
2091,1539.665097,823.9570139,0.0,219484.0862,offwind-dc,1.0,0.0,True,GB5 40,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,290,GB5 40,UK,UK
2092,1544.507918,557.6503053,0.0,109295.5693,onwind,1.0,0.0,True,GB5 40,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,290,GB5 40,UK,UK
2093,1283.558933,127.2387326,0.0,55064.07142,solar,1.0,0.0,True,GB5 40,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,290,GB5 40,UK,UK
2094,5800.39317,1442.041421,0.0,109295.5693,onwind,1.0,0.0,True,GB5 41,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,291,GB5 41,UK,UK
2095,inf,185.7,185.7,270940.7153,ror,0.9,0.0,False,GB5 41,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,291,GB5 41,UK,UK
2096,1040.379714,77.76704997,0.0,55064.07142,solar,1.0,0.0,True,GB5 41,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,291,GB5 41,UK,UK
2097,1292.47872,547.1860881,0.0,197726.4321,offwind-ac,1.0,0.0,True,GB5 42,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,292,GB5 42,UK,UK
2098,6420.350936,2043.751533,0.0,109295.5693,onwind,1.0,0.0,True,GB5 42,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,292,GB5 42,UK,UK
2099,3079.535545,258.7667582,0.0,55064.07142,solar,1.0,0.0,True,GB5 42,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,292,GB5 42,UK,UK
2100,1758.996183,619.0836714,0.0,109295.5693,onwind,1.0,0.0,True,GB5 43,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,293,GB5 43,UK,UK
2101,2218.459877,199.6945326,0.0,55064.07142,solar,1.0,0.0,True,GB5 43,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,293,GB5 43,UK,UK
2102,inf,0.0,401.0,0.0,CCGT,0.5,0.2052,False,GB5 44,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,294,GB5 44,UK,UK
2103,2478.725935,933.8937611,0.0,109295.5693,onwind,1.0,0.0,True,GB5 44,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,294,GB5 44,UK,UK
2104,2318.061094,216.6809098,0.0,55064.07142,solar,1.0,0.0,True,GB5 44,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,294,GB5 44,UK,UK
2105,inf,0.0,2199.0,0.0,CCGT,0.5,0.2052,False,GB5 45,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,295,GB5 45,UK,UK
2106,2932.997336,1338.236146,0.0,199224.6862,offwind-ac,1.0,0.0,True,GB5 45,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,295,GB5 45,UK,UK
2107,14366.74988,5763.251705,0.0,109295.5693,onwind,1.0,0.0,True,GB5 45,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,295,GB5 45,UK,UK
2108,8227.921913,756.3881254,0.0,55064.07142,solar,1.0,0.0,True,GB5 45,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,295,GB5 45,UK,UK
2109,inf,0.0,885.0,0.0,CCGT,0.5,0.2052,False,GB5 46,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,296,GB5 46,UK,UK
2110,inf,0.0,14.0,0.0,biomass,0.468,0.0,False,GB5 46,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,296,GB5 46,UK,UK
2111,inf,0.0,25.0,0.0,oil,0.393,0.36,False,GB5 46,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,296,GB5 46,UK,UK
2112,982.9840866,376.8609422,0.0,109295.5693,onwind,1.0,0.0,True,GB5 46,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,296,GB5 46,UK,UK
2113,982.5115767,90.82992063,0.0,55064.07142,solar,1.0,0.0,True,GB5 46,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,296,GB5 46,UK,UK
2114,inf,0.0,1.0,0.0,biomass,0.468,0.0,False,GB5 47,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,297,GB5 47,UK,UK
2115,inf,0.0,2433.0,0.0,nuclear,0.337,0.0,False,GB5 47,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,297,GB5 47,UK,UK
2116,4850.72739,2463.617325,0.0,203688.7478,offwind-ac,1.0,0.0,True,GB5 47,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,297,GB5 47,UK,UK
2117,131.9043145,71.98132787,0.0,216488.5032,offwind-dc,1.0,0.0,True,GB5 47,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,297,GB5 47,UK,UK
2118,1773.746149,731.1074926,0.0,109295.5693,onwind,1.0,0.0,True,GB5 47,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,297,GB5 47,UK,UK
2119,1927.358306,172.408497,0.0,55064.07142,solar,1.0,0.0,True,GB5 47,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,297,GB5 47,UK,UK
2120,1657.267757,656.279583,0.0,204211.6718,offwind-ac,1.0,0.0,True,GB5 48,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,298,GB5 48,UK,UK
2121,8249.787572,2658.891602,0.0,109295.5693,onwind,1.0,0.0,True,GB5 48,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,298,GB5 48,UK,UK
2122,3192.702955,266.7581411,0.0,55064.07142,solar,1.0,0.0,True,GB5 48,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,298,GB5 48,UK,UK
2123,1703.636094,744.6896599,0.0,195194.0814,offwind-ac,1.0,0.0,True,GB5 49,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,299,GB5 49,UK,UK
2124,101.1624093,58.13142854,0.0,225252.7781,offwind-dc,1.0,0.0,True,GB5 49,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,299,GB5 49,UK,UK
2125,2367.127703,1000.390931,0.0,109295.5693,onwind,1.0,0.0,True,GB5 49,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,299,GB5 49,UK,UK
2126,2319.239996,201.7416031,0.0,55064.07142,solar,1.0,0.0,True,GB5 49,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,299,GB5 49,UK,UK
2127,inf,0.0,1180.0,0.0,CCGT,0.5,0.2052,False,GB5 5,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,300,GB5 5,UK,UK
2128,3814.576676,1765.266968,0.0,202223.6236,offwind-ac,1.0,0.0,True,GB5 5,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,300,GB5 5,UK,UK
2129,611.9750643,338.5814901,0.0,217829.351,offwind-dc,1.0,0.0,True,GB5 5,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,300,GB5 5,UK,UK
2130,9944.649752,3949.086269,0.0,109295.5693,onwind,1.0,0.0,True,GB5 5,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,300,GB5 5,UK,UK
2131,5126.255229,427.5613116,0.0,55064.07142,solar,1.0,0.0,True,GB5 5,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,300,GB5 5,UK,UK
2132,4354.919598,2276.125724,0.0,218704.349,offwind-ac,1.0,0.0,True,GB5 50,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,301,GB5 50,UK,UK
2133,4612.077856,2721.203584,0.0,221045.4434,offwind-dc,1.0,0.0,True,GB5 50,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,301,GB5 50,UK,UK
2134,inf,0.0,83.0,0.0,oil,0.393,0.36,False,GB5 50,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,301,GB5 50,UK,UK
2135,12750.19054,5270.694628,0.0,109295.5693,onwind,1.0,0.0,True,GB5 50,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,301,GB5 50,UK,UK
2136,inf,34.0,34.0,270940.7153,ror,0.9,0.0,False,GB5 50,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,301,GB5 50,UK,UK
2137,3917.417706,307.4407674,0.0,55064.07142,solar,1.0,0.0,True,GB5 50,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,301,GB5 50,UK,UK
2138,inf,0.0,27.7,0.0,biomass,0.468,0.0,False,GB5 51,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,302,GB5 51,UK,UK
2139,1995.653984,932.8761321,0.0,201528.8751,offwind-ac,1.0,0.0,True,GB5 51,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,302,GB5 51,UK,UK
2140,1744.87532,900.2971662,0.0,217840.169,offwind-dc,1.0,0.0,True,GB5 51,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,302,GB5 51,UK,UK
2141,6040.327857,2312.265456,0.0,109295.5693,onwind,1.0,0.0,True,GB5 51,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,302,GB5 51,UK,UK
2142,4740.433213,454.8636699,0.0,55064.07142,solar,1.0,0.0,True,GB5 51,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,302,GB5 51,UK,UK
2143,0.155547962,0.045025848,0.0,193312.9829,offwind-ac,1.0,0.0,True,GB5 52,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,303,GB5 52,UK,UK
2144,3829.070168,1282.061438,0.0,109295.5693,onwind,1.0,0.0,True,GB5 52,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,303,GB5 52,UK,UK
2145,3137.69598,294.9582668,0.0,55064.07142,solar,1.0,0.0,True,GB5 52,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,303,GB5 52,UK,UK
2146,2121.436792,1060.632425,0.0,204970.4783,offwind-ac,1.0,0.0,True,GB5 53,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,304,GB5 53,UK,UK
2147,326.4455916,186.4185445,0.0,222947.3182,offwind-dc,1.0,0.0,True,GB5 53,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,304,GB5 53,UK,UK
2148,6633.126158,2917.131713,0.0,109295.5693,onwind,1.0,0.0,True,GB5 53,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,304,GB5 53,UK,UK
2149,2331.033875,194.0497739,0.0,55064.07142,solar,1.0,0.0,True,GB5 53,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,304,GB5 53,UK,UK
2150,inf,0.0,235.0,0.0,CCGT,0.5,0.2052,False,GB5 54,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,305,GB5 54,UK,UK
2151,inf,0.0,1.0,0.0,biomass,0.468,0.0,False,GB5 54,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,305,GB5 54,UK,UK
2152,692.0852898,270.9332578,0.0,194734.2457,offwind-ac,1.0,0.0,True,GB5 54,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,305,GB5 54,UK,UK
2153,1348.308887,463.316022,0.0,109295.5693,onwind,1.0,0.0,True,GB5 54,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,305,GB5 54,UK,UK
2154,1563.805004,144.3962318,0.0,55064.07142,solar,1.0,0.0,True,GB5 54,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,305,GB5 54,UK,UK
2155,inf,0.0,560.0,0.0,nuclear,0.337,0.0,False,GB5 55,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,306,GB5 55,UK,UK
2156,3176.9915,1470.651958,0.0,200200.7288,offwind-ac,1.0,0.0,True,GB5 55,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,306,GB5 55,UK,UK
2157,2.990403896,1.498118925,0.0,213090.03,offwind-dc,1.0,0.0,True,GB5 55,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,306,GB5 55,UK,UK
2158,3470.920653,1280.350486,0.0,109295.5693,onwind,1.0,0.0,True,GB5 55,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,306,GB5 55,UK,UK
2159,2563.710481,250.3862863,0.0,55064.07142,solar,1.0,0.0,True,GB5 55,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,306,GB5 55,UK,UK
2160,3259.163888,1567.163009,0.0,203635.0899,offwind-ac,1.0,0.0,True,GB5 56,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,307,GB5 56,UK,UK
2161,527.0965496,281.3765308,0.0,217379.9861,offwind-dc,1.0,0.0,True,GB5 56,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,307,GB5 56,UK,UK
2162,9501.837764,3451.568366,0.0,109295.5693,onwind,1.0,0.0,True,GB5 56,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,307,GB5 56,UK,UK
2163,2937.052178,233.2610885,0.0,55064.07142,solar,1.0,0.0,True,GB5 56,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,307,GB5 56,UK,UK
2164,2031.565945,734.8240481,0.0,109295.5693,onwind,1.0,0.0,True,GB5 57,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,308,GB5 57,UK,UK
2165,1763.231483,153.4154096,0.0,55064.07142,solar,1.0,0.0,True,GB5 57,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,308,GB5 57,UK,UK
2166,2425.120391,905.2228717,0.0,109295.5693,onwind,1.0,0.0,True,GB5 58,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,309,GB5 58,UK,UK
2167,2310.317765,209.261511,0.0,55064.07142,solar,1.0,0.0,True,GB5 58,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,309,GB5 58,UK,UK
